popup_name	blog_post_url	popup_version|start_date|popup_category	popup_header	popup_description	popup_image_url	popup_title	views	registrations
Default	https://blog.bookly.com/book-design-in-self-publishing-the-perfect-capital/	"["""","""",""Book Design""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Book Design in Self Publishing - Breaking New Ground	21	0
Default	https://blog.bookly.com/book-illustration-examples/	"[""A"",""2020-02-27"",""Book Design""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Book Illustration: 25 Beautiful Examples	343	21
Default	https://blog.bookly.com/co-write-anthology/	"["""","""",""From our Authors""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://blog.bookly.com/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	What It's Like to Co-Write One Book With Ten Authors	91	0
Default	https://blog.bookly.com/day-jobs-of-bestselling-authors/	"["""","""",""Perfecting your Craft""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	14 Unexpected Day Jobs of Bestselling Authors	21	0
Default	https://blog.bookly.com/dom-cutrupi-success-story/	"["""","""",""From our Authors""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Writing a Book in Your Second Language	105	0
Default	https://blog.bookly.com/freelancerfriday-8-ellie-clarke-editor/	"["""","""",""Perfecting your Craft""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	#FreelancerFriday #8 - Ellie Clarke, Editor	21	0
Default	https://blog.bookly.com/getting-traction-for-your-books-interviewing-justin-mares/	"[""A"","""",""Book Marketing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	"Getting ""Traction"" for Your Books — by Justin Mares"	21	0
Default	https://blog.bookly.com/guide/nanowrimo/how-to-prepare-for-nanowrimo/	"["""","""",""Perfecting your Craft""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Prepare for NaNoWriMo: Shaelin's Top Tips	21	0
Default	https://blog.bookly.com/guide/nanowrimo/shaelins-nanowrimo-experience/	"["""","""",""Perfecting your Craft""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Shaelin's NaNoWriMo Story	56	0
Default	https://blog.bookly.com/how-authors-and-editors-can-work-better-together/	"["""","""",""Understanding Publishing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How Authors and Editors Can Work Better Together	21	0
Default	https://blog.bookly.com/how-to-revise-a-novel-step-by-step-guide/	"["""","""",""Perfecting your Craft""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://blog.bookly.com/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How To Revise A Novel: A Step-by-Step Guide	217	0
Default	https://blog.bookly.com/how-to-set-up-your-bookly-author-profile/	"["""","""",""bookly News""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How To Set Up Your Author Profile on bookly	35	0
Default	https://blog.bookly.com/how-to-submit-a-book-proposal/	"[""B"",""2020-03-02"",""Understanding Publishing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Submit a Book Proposal in 3 Steps	322	21
Default	https://blog.bookly.com/insecure-writers-support-group-author-interview/	"["""","""",""Perfecting your Craft""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Insecure Writers, Here's Your Support Group	21	0
Default	https://blog.bookly.com/interview-freelance-developmental-editor-kiele-raymond/	"["""","""",""Understanding Publishing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Why You Can't Market A Book You're Not 100% Proud Of: An Interview	21	0
Default	https://blog.bookly.com/interview-harry-bingham-self-published-author/	"["""","""",""Understanding Publishing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	"Harry Bingham: A Man Who Said ""No"" To the World's Biggest Publisher"	105	0
Default	https://blog.bookly.com/kill-your-darlings/	"["""","""",""Book Marketing, From our Authors""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Kill Your Darlings	21	0
Default	https://blog.bookly.com/learning/courses/marketing/author-mailing-list/	"[""A"",""2019-04-16"",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Set Up and Grow Your Mailing List (Free Course) • bookly	35	0
Default	https://blog.bookly.com/learning/courses/writing/novel-writing-101/the-planning-stage/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Create a Solid Chapter Outline • How to Write a Novel	21	0
Default	https://blog.bookly.com/learning/courses/writing/stop-procrastinating-and-build-a-rock-solid-writing-routine/introducing-prolifikology/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Introducing Prolifikology • How to Build a Writing Routine	21	0
Default	https://blog.bookly.com/learning/courses/writing/stop-procrastinating-and-build-a-rock-solid-writing-routine/what-to-do-when-youre-super-blocked/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	What to Do When You're Super Blocked • How to Build a Writing Routine	21	0
Default	https://blog.bookly.com/live/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	bookly Live Archive • bookly	287	0
Default	https://blog.bookly.com/live/	"["""","""",""""]"	"
اجعل أحلام النشر تنبض بالحياة"	"
أفضل المحررين والمصممين والمسوقين المستقلين في العالم على bookly. اشترك مجانًا وقابلهم اليوم."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	bookly Live أرشيف • bookly	21	0
Default	https://blog.bookly.com/live/agent-read-your-entire-manuscript/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Make a Literary Agent Read your ENTIRE Manuscript (Webinar)	21	0
Default	https://blog.bookly.com/live/amazon-market-niches-trends/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Hot Market Niches and Amazon Trends in 2019	539	0
Default	https://blog.bookly.com/live/amazon-market-niches-trends//	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Hot Market Niches and Amazon Trends in 2019	21	0
Default	https://blog.bookly.com/live/amazon-popularity-list/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Sell more books using Amazon's 'popularity list' • bookly Live	70	21
Default	https://blog.bookly.com/live/anti-heroes-webinar/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Write Better Characters: The Role of Anti-Heroes and Why We Love Them	182	0
Default	https://blog.bookly.com/live/choosing-perfect-comp-titles/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Choosing the Perfect Comparative Titles	525	0
Default	https://blog.bookly.com/live/cover-critique-micaela-alcaino/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Book Cover Critique with Micaela Alcaino	21	0
Default	https://blog.bookly.com/live/create-regular-writing-habit/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Create a Regular Writing Habit • bookly Live	56	0
Default	https://blog.bookly.com/live/family-recipes/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Turning your Family Recipes into a First-Rate Cook Book	56	0
Default	https://blog.bookly.com/live/first-line-frenzy/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	First Line Frenzy: An Editor Critiques Your Book's Opening Line	105	0
Default	https://blog.bookly.com/live/get-amazing-endorsements-book/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Get Amazing Endorsements for Your Book • bookly Live	378	0
Default	https://blog.bookly.com/live/how-to-avoid-the-mushy-middle-in-any-novel/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Avoid the Mushy Middle in any Novel	35	0
Default	https://blog.bookly.com/live/how-to-write-multiple-povs-the-game-of-thrones-way/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Write Multiple POVs the 'Game of Thrones' Way [Webinar]	378	0
Default	https://blog.bookly.com/live/kobo-publishing-webinar/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Kobo Publishing: Getting Your Book Featured • bookly	105	0
Default	https://blog.bookly.com/live/live-copy-edit-1/	"["""","""",""""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	Professional Copyeditors Polish Extracts Submitted by Authors	56	0
